video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=QEZKgWqwMeA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@wisconsincs8450,WisconsinCS,Welcome to UW-Madison Computer Sciences!,14K,5 years,"Take a quick look at the Computer Sciences program at UW-Madison - including the building, resources, and even some robots!",2026-01-22 07:26:44.530042
/watch?v=tepZkXI9C8Q&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@GovJayInslee,Gov. Jay Inslee,UW Bill & Melinda Gates Computer Science and Engineering Center,725,6 years,This week Governor Inslee celebrated the opening of University of Washington's new Bill & Melinda Gates Center for Computer ...,2026-01-22 07:26:44.531475
/watch?v=BpXC5bDsLtc&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"Overview Montage UW CSE Capstone Courses, Fall 2008 - Spring 2009",28,6 years,This video presents students in the Capstone Courses in the Paul G. Allen School of Computer Science & Engineering at the UW ...,2026-01-22 07:26:44.533174
/watch?v=z0OGFsTwKIk&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Distinguished Lecture: Jeannette Wing (Microsoft Research),759,10 years,Research at Microsoft: Looking Beyond the Horizon.,2026-01-22 07:26:44.534980
/watch?v=DLpGF1KYnDA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWTacomaExtended,UW Tacoma Extended,MS Electrical and Computer Engineering at UW Tacoma,241,3 years,The University of Washington Tacoma / Be Boundless Website: http://www.tacoma.uw.edu Facebook: ...,2026-01-22 07:26:44.536260
/watch?v=GoAbLApTIoA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"Overview Montage UW CSE Capstone Courses, Fall 2009-Spring 2010",2.5K,15 years,"The UW CSE capstone design courses are a hallmark of the undergraduate program. During a 10-week quarter, students works in ...",2026-01-22 07:26:44.538015
/watch?v=oKImO3mdRk0&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@GeekWire,GeekWire,How UW's Ed Lazowska rates the Allen School,978,8 years,How does the University of Washington's Paul G. Allen School of Computer Science & Engineering stack up against other ...,2026-01-22 07:26:44.539302
/watch?v=Rc1dS3mLjjY&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: George Varghese (Microsoft Research),381,10 years,DescriptionNetwork Verification and Synthesis - When Hoare Meets Cerf.,2026-01-22 07:26:44.541141
/watch?v=pYAfVbB-uKE&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@engrUW,engrUW,Computer Science & Engineering - UW Engineers Making a Difference,1.4K,14 years,University of Washington PhD student Yaw Anokwa discusses his experiences applying computer science technology in ...,2026-01-22 07:26:44.542404
/watch?v=HBTsmv-w3Sg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@UWContinuingEd,UWContinuingEd,UW Bothell Master of Science in Computer Science & Software Engineering,9K,6 years,"Offered by the University of Washington Bothell's School of STEM, the master's in computer science & software engineering ...",2026-01-22 07:26:44.544207
/watch?v=XVBJQ47z3JU&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Thomas Ball (Microsoft Research),542,10 years,The BBC micro:bit and Microsoft Touch Develop.,2026-01-22 07:26:44.546024
/watch?v=0br-3n3YWd4&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWTacomaExtended,UW Tacoma Extended,Graduate Certificate in Software Design & Engineering - UW Tacoma,276,3 years,The University of Washington Tacoma / Be Boundless Website: http://www.tacoma.uw.edu Facebook: ...,2026-01-22 07:26:44.547322
/watch?v=dumB-OCb4wA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@GeekWire,GeekWire,University of Washington: Future of Computer Science,3.7K,8 years,"Ed Lazowska, University of Washington Bill & Melinda Gates chair of computer science, talks with GeekWire's Todd Bishop about ...",2026-01-22 07:26:52.185432
/watch?v=BXJibFmUXag&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"Overview Montage UW CSE Capstone Courses, Fall 2010 - Spring 2011",161,10 years,"We live in a world of computers. Every day, we use computers to find information, communicate, or be entertained. Capstone ...",2026-01-22 07:26:52.187488
/watch?v=pa6W181bT9g&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwtacoma3145,UW Tacoma,School of Engineering and Technology: Computer Engineering and Systems Projects / UW Tacoma,13K,8 years,Students discuss their final CES projects. The University of Washington Tacoma / Be Boundless Website: ...,2026-01-22 07:26:52.189217
/watch?v=QCKAw9gEIsI&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@UWECEmedia,UWECEmedia,Welcome to the Department of Electrical & Computer Engineering at the UW,5.5K,7 years,UW Electrical Engineering has changed its name to the Department of Electrical & Computer Engineering (ECE) to expand ...,2026-01-22 07:26:52.190907
/watch?v=UYypLalY50g&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Roger Grosse (MIT),837,9 years,Exploiting compositionality to explore a large space of model structures.,2026-01-22 07:26:52.193096
/watch?v=dnL3ReQfriU&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@universityofwyoming,University of Wyoming,UW Department of Electrical & Computer Engineering,943,9 years,"Along with the low cost of attending UW, the department of Electrical and Computer Engineering provides a rigorous program that ...",2026-01-22 07:26:52.194888
/watch?v=NRYMX4IH4rg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@universityofmarywashington,University of Mary Washington,Computer Science - UMW Undergraduate Program,5.5K,10 years,UMW's Computer Science Undergraduate Program cas.umw.edu/computerscience.,2026-01-22 07:26:52.196118
/watch?v=WhKjBit2YxA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWPMediaTech,UW-Platteville Media Technology Services,UW-Platteville Master of Science in Computer Science Program,185,10 years,www.uwplatt.edu/csse/mscs.,2026-01-22 07:26:52.197273
/watch?v=6D5o4gvhbkg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@StudyUSA1,Study in the USA,Exploring Computer Science: Insights from UW Bothell's Admissions Director and a Prospective Student,65,2 years,Attention all future tech leaders! Are you interested in pursuing a career in computer science? Check out this informative ...,2026-01-22 07:26:52.198499
/watch?v=rVIx3zBtM64&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Matt Weinberg (MIT/Princeton),966,9 years,"Algorithms for Strategic Agents Abstract When real people interact with algorithms (e.g. in auctions, crowdsourcing, Bitcoin, etc.)",2026-01-22 07:26:52.202156
/watch?v=uukgh9A2Co4&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@wwu,Western Washington University,Computer Science,435,5 years,Join professor Perry Fizanno to learn about computer science at Western!,2026-01-22 07:26:52.204224
/watch?v=_BJOliUtxqE&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,Top Ten Reasons to Take a UW CSE Capstone Course,2.5K,15 years,"The top 10 reasons to take a capstone course, counted down by our own students.",2026-01-22 07:26:52.205969
/watch?v=Zm25NPunmF8&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,I Am CSE: Alex Mariakakis,1.1K,9 years,"UW CSE graduate student Alex Mariakakis presents HyperCam, a new, low-cost hyperspectral camera developed by UW's ...",2026-01-22 07:26:52.207816
/watch?v=oOGAEG2U_9U&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,2008 UW CSE Capstone Design Montage,868,17 years,The Capstone Design Course program is where UW CSE undergraduate seniors apply what they have learned in the program to ...,2026-01-22 07:26:52.209703
/watch?v=lLNxeg-iB9Y&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Christopher De Sa (Stanford),971,8 years,"Relaxing Bottlenecks for Fast Machine Learning Abstract As machine learning applications become larger and more widely used, ...",2026-01-22 07:26:52.211661
/watch?v=9PcjtRdPgf8&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwsuperior,University of Wisconsin-Superior,UW-Superior: Math and Computer Science Club (MCS) 2020,248,5 years,UW-Superior: Math and Computer Science Club (MCS) 2020 Share this video: https://youtu.be/9PcjtRdPgf8.,2026-01-22 07:26:52.213344
/watch?v=BzLYDG57Py0&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@engrUW,engrUW,Undergraduate Research at UW Engineering,1.3K,12 years,University of Washington engineering student Kenny Chou discusses his undergraduate research experience at the Human ...,2026-01-22 07:26:52.214665
/watch?v=_L7hgcW-aNc&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@wisconsincs8450,WisconsinCS,UW Madison Computer Sciences Dept Awards 2021,1.4K,4 years,Join Professor Tom Reps as he announces the winners of the 2021 CS Department awards!,2026-01-22 07:26:52.216967
/watch?v=LnNvuq3Eias&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWECEmedia,UWECEmedia,"UWECE Research Colloquium: March 29, 2022 - Amy Orsborn, UW Electrical and Computer Engineering",539,3 years,"""Interfacing with the dynamic, adaptive nervous system: challenges and opportunities"" For more information, including talk ...",2026-01-22 07:26:52.219218
/watch?v=_Xy8Fre4TFA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@uwparkside,uwparkside,UW-Parkside | Computer Science,376,5 years,Learn more at www.uwp.edu/programs.,2026-01-22 07:26:52.220945
/watch?v=uxhLqJxBtvg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@BloombergTechnology,Bloomberg Technology,Improving Diversity in Computer Science,830,8 years,"Oct.10 -- Ed Lazowska, Bill and Melinda Gates chair in computer science and engineering at the University of Washington, ...",2026-01-22 07:27:01.507960
/watch?v=oVSsSfnV7z0&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@wisconsincs8450,WisconsinCS,Welcome to WACM (UW-Madison chapter of ACM-W)!,849,5 years,See what WACM at UW-Madison is like in this slide show! Visit our web page: http://wacm.cs.wisc.edu/ and join us this year!,2026-01-22 07:27:01.510422
/watch?v=ETYFL3EX4D0&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Kirstin Petersen (Harvard),901,9 years,Designing Robot Collectives.,2026-01-22 07:27:01.512052
/watch?v=clqgrRELTcg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@MSHSWPC,MSHSWPC,"Keynote Speaker Helene Martin, UW Computer Science Lecturer",331,11 years,... really wanted to do was again we've taken a focus on computer science this year and I wanted to introduce our keynote speaker ...,2026-01-22 07:27:01.515306
/watch?v=YgIZjq6IcIo&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@wkbtnews8now,News 8 Now,Major shortage of Women in Computer Science at UW-La Crosse,137,7 years,The University of Wisconsin La Crosse's computer science department celebrates its 50th anniversary this week. One of the ...,2026-01-22 07:27:01.517269
/watch?v=UCwbJxW-ZRg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@universityofwashington,UW (University of Washington),UW researchers create realistic video from audio files alone,350K,8 years,A new tool developed by computer vision researchers at the University of Washington Paul G. Allen School of Computer Science ...,2026-01-22 07:27:01.518465
/watch?v=xdC_kR02oGE&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"Overview Montage UW CSE Capstone Courses, Fall 2009 - Spring 2010",68,6 years,This video is an overview montage of the Fall 2009-Spring 2010 Capstone Courses in the Paul G. Allen School of Computer ...,2026-01-22 07:27:01.520037
/shorts/U7lV0-ZPoSM,/@uofnortherniowa,University of Northern Iowa,We’re Pushing the Boundaries of Computer Science,207,3 years,We're exploring new technologies and rewriting the future of computer science. Learn more at ...,2026-01-22 07:27:01.522758
/watch?v=B0J83yWQ43c&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwstoutvideos,University of Wisconsin-Stout,B.S. Computer Science | UW-Stout,1.7K,6 years,UW-Stout's B.S. Computer Science program gives you the hands-on skills to develop software that is user-friendly and ...,2026-01-22 07:27:01.524051
/watch?v=Jq6DMyI89kA&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@TheCollegeExplorer,The College Explorer,What Is The Acceptance Rate For UW Computer Science? - The College Explorer,32,6 months,What Is The Acceptance Rate For UW Computer Science? Are you interested in learning more about the acceptance rates for the ...,2026-01-22 07:27:01.526375
/watch?v=98esaJqCUvg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@yanokwa,Yaw Anokwa,UW Engineers Making A Difference: Computer Science and Engineering,11K,14 years,"The UW's College of Engineering students, faculty and researchers tackle new problems and seek to transform our lives through ...",2026-01-22 07:27:01.530327
/watch?v=gTpHQ5xLTYQ&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@MicrosoftResearch,Microsoft Research,UW CSE 481m demos from Spring ’11,28,9 years,A collection of demos from UW CSE 481m demos from Spring '11.,2026-01-22 07:27:01.531636
/watch?v=drurJWwfLwo&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"UW CSE Colloquia: Tony Nowatzki (U Wisconsin, Madison)",915,9 years,Reviving General Purpose Computing with Architectural Specialization Abstract Improvements in the performance and energy ...,2026-01-22 07:27:01.533496
/watch?v=OBfRVC-TbbI&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Distinguished Lecture: David Salesin (Adobe),707,10 years,DescriptionObservations On Doing Research and On Creating Sublime User Experiences.,2026-01-22 07:27:01.535012
/watch?v=6XtqMEV13fE&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWContinuingEd,UWContinuingEd,UW Bothell Master of Science in Cybersecurity Engineering,5.3K,6 years,"Offered by the University of Washington Bothell's School of STEM, the master's in cybersecurity engineering prepares students to ...",2026-01-22 07:27:01.536710
/watch?v=F5v-NCtQtD8&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Jeremy Holleman (University of Tennessee),270,9 years,Smart Silicon: Low-power Circuits for Intelligent Wireless Sensors.,2026-01-22 07:27:01.538588
/watch?v=a6bWsRs2RtY&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@GeekWire,GeekWire,Paul Allen speaks at the University of Washington Computer Science & Engineering 50th Anniversary,11K,8 years,Paul G. Allen marked the 50th Anniversary of the University of Washington Computer Science & Engineering department with a ...,2026-01-22 07:27:01.540204
/watch?v=nmrF_lZW61A&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@UWVideo,UW Video,Computer Science and Engineering Distinguished Lecturer Series-Speaking the Language of Molecules,705,11 years,"Molecular systems are not easily constructed, organized, or programmed, simply because they are the smallest possible. Thanks ...",2026-01-22 07:27:01.542007
/watch?v=07So5gNumo0&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwlacrossevids,University of Wisconsin-La Crosse,Computer Science Computer Engineering Degrees at UW-La Crosse,546,1 year,"At the University of Wisconsin-La Crosse (UW-La Crosse), students can pursue undergraduate degrees in the fields of Computer ...",2026-01-22 07:27:01.543320
/watch?v=C80Ah18q9LQ&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@hciprof,Chris Harrison,U.W. CSE Colloquium Series – Interacting with Small Devices in Big Ways,294,8 years,"U.W. Computer Science and Engineering Colloquium Series. March 7, 2013 Chris Harrison (Carnegie Mellon University)",2026-01-22 07:27:01.545172
/watch?v=nIchdNevBQ4&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@wisconsincs8450,WisconsinCS,"Fireside Chat with John Morgridge & UW-Madison School of Computer, Data & Information Sciences",592,4 years,Fireside Chat with John Morgridge Hear his fascinating story and the Wisconsin Idea that drove his journey from Madison to the ...,2026-01-22 07:27:10.789951
/watch?v=BtCCHz3NOyo&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Eric Ringger (Facebook),267,9 years,"Humans and Machines Cooperating to Find the ""Truth"" about Language: Bayesian Methods for Annotation Aggregation.",2026-01-22 07:27:10.791860
/watch?v=T4X5DosHBHg&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@NextLVLProgramming,Next LVL Programming,How To Get Into UW Computer Science? - Next LVL Programming,48,9 months,"How To Get Into UW Computer Science? Are you ready to take the next step toward a career in technology? In this video, we ...",2026-01-22 07:27:10.793032
/watch?v=moUwpVgPdt8&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@BrandonRHayes,Brandonrhayes,Student Talks Ep. 3 - UW Computer Science ft. Claudio Lener,242,4 years,"Hey everyone, This is the third episode of a new series of talking to fellow students at the University of Waterloo talking about their ...",2026-01-22 07:27:10.796803
/watch?v=6OgMbl7d65M&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@nicoleayn.s,Nicole Ayn,"UW Q&A: mental health, sexism, computer science/engineering, and more!",4.3K,5 years,Thank you for sending in your questions. Leave more questions down below if you'd like me or Corbin to answer anymore UW or ...,2026-01-22 07:27:10.798920
/watch?v=pdyqCANL-iQ&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@BadgerTalks,Badger Talks,CaTaPuLT: How UW-Madison Students are Introducing Computer Science to 4th & 5th Graders,87,Streamed 3 years,"Since Fall 2008, undergraduate and graduate students enrolled in a Community-Based Learning Course at UW-Madison (CS ...",2026-01-22 07:27:10.800916
/watch?v=smrWbPhL_jY&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,"UW CSE AI Seminar '16: Carla P. Gomes, Challenges for AI in Computational Sustainability",255,10 years,Computational sustainability is a new interdisciplinary research field with the overarching goal of developing computational ...,2026-01-22 07:27:10.802564
/watch?v=8lv3rf1zWkQ&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwcse,Paul G. Allen School,UW CSE Colloquia: Emily Fox (UW),1.3K,9 years,Machine Learning for Analyzing Complex Time Series Abstract Data streams of increasing complexity and scale are being ...,2026-01-22 07:27:10.806277
/watch?v=A91bv0kqSug&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZQ%3D%3D,/@uwinfotech,UW Information Technology,Top Tech Tips for UW Students,490,7 years,Ten technology tips to help students succeed at the UW. Get full details online: https://itconnect.uw.edu/students/tech-tips/ Audio ...,2026-01-22 07:27:10.807481
/watch?v=0VHEgri8BI4&pp=ygUTdXcgY29tcHV0ZXIgc2NpZW5jZdIHCQmHCgGHKiGM7w%3D%3D,/@uwmceas,UWM Engineering & Applied Science,Why Future Engineers and Computer Scientists Choose UW-Milwaukee,314,2 years,"From the perfect location in Milwaukee (our campus is in a quiet, residential neighborhood 10 minutes north of downtown) to ...",2026-01-22 07:27:10.808575
